_id,Course_Name,Course_Rate,Course_Description,Lectures_Num,Course_Level,Course_hours
5e4117d470dfe123d09ba8c8,Oracle Apps R12 Course Bundle & Oracle Fusion Financials,"4.8
(4 ratings)","Oracle Fusion Financials, Oracle Apps Technical, Fin, SCM, HRMS,Manufacturing, D2K, SQL,PLSQL) with Live Meeting Support | By koduru sridevi",273 lectures,All Levels,123 hours
5e4117d470dfe123d09ba8c9,The Complete Introduction to OpenFOAM,"4.4
(166 ratings)",Learn CFD through Solid Mechanics with OpenFOAM and the FOAM-Extend Solid Mechanics library | By Philip Baldock,83 lectures,Beginner,5.5 hours
5e4117d470dfe123d09ba8ca,Learning Windows Presentation Foundation (WPF),"4.4
(181 ratings)","A complete guide to build robust and scalable applications with Windows Presentation Foundation (WPF). | By Arvatech Learning, Inc.",105 lectures,All Levels,8.5 hours
5e4117d470dfe123d09ba8cb,Raycasting Game Development with JavaScript SDL & C,"4.8
(40 ratings)","Learn game development fundamentals by creating a raycaster using JavaScript, SDL and the C programming language | By Gustavo Pezzi",49 lectures,Intermediate,11.5 hours
5e4117d470dfe123d09ba8cc,The Complete RxJava 2 For Android Development Masterclass,"4.3
(388 ratings)","Architect Android Apps With Rx Java 2 , MVVM, Room DB, Retrofit 2 & Dagger 2. Advanced Android Architecture mastery | By Anushka Madusanka",96 lectures,All Levels,6.5 hours
5e4117d470dfe123d09ba8cd,Red Hat OpenShift With Jenkins: DevOps For Beginners,"3.4
(229 ratings)",Learn from scratch Red Hat OpenShift with Jenkins Continuous Integration with DevOps and Command Line Tools (CLI) | By Syed Raza,50 lectures,All Levels,5.5 hours
5e4117d470dfe123d09ba8ce,DevOps Fundamentals: Gain Solid Understanding,"4.1
(712 ratings)","Learn the fundamentals of DevOps including the entire software development lifecycle. Agile, Scrum, and CI/CD with Demos | By Syed Raza",26 lectures,Beginner,2.5 hours
5e4117d470dfe123d09ba8cf,Complete Oracle ADF 12c Course for Beginners (step-by-step),"4.2
(329 ratings)",Take the first step to Oracle Fusion Middleware World with Latest Version of ADF 12.2.1.3.0 | By Sameh Nassar,98 lectures,Beginner,14.5 hours
5e4117d470dfe123d09ba8d0,Comprehensive Ruby Programming,"4.6
(1,296 ratings)","Learn how to program in the Ruby programming language, starting from scratch and moving to advanced coding techniques. | By Jordan Hudgens",100 lectures,All Levels,10.5 hours
5e4117d470dfe123d09ba8d1,Learn Robot Framework (Selenium) from Industry Experts|22+hr,"4.3
(432 ratings)",Allure Reporting |Data Driven Framework| Python Coverage | Pycharm | Desktop & API Application coverage | GITHUB|Jenkins | By Testing World Infotech,223 lectures,All Levels,22 hours
5e4117d470dfe123d09ba8d2,Financial Modeling for Algorithmic Trading using Python,"4.4
(22 ratings)",A practical guide to implementing financial analysis strategies using Python | By Packt Publishing,80 lectures,Beginner,12.5 hours
5e4117d470dfe123d09ba8d3,Python 3 Programming: Beginner to Pro Masterclass,"4.3
(565 ratings)","Learn Python 3 with more than 100 Practical Exercises and 20 Hands-on Practical Projects | By Dr. Ryan Ahmed, Ph.D., MBA",140 lectures,Beginner,22.5 hours
5e4117d470dfe123d09ba8d4,Full-Stack React with GraphQL and Apollo Boost,"4.2
(293 ratings)","Build and deploy a full-stack React and GraphQL app from scratch with Apollo Boost, Express, and MongoDB | By Reed Barger",76 lectures,All Levels,7 hours
5e4117d470dfe123d09ba8d5,Data Analytics Using Splunk -Beginner to Intermediate Course,"4.5
(487 ratings)",Learn Splunk from scratch with this hands-on course. | By Bigdata ABC,100 lectures,All Levels,7.5 hours
5e4117d470dfe123d09ba8d6,Nodejs Express - unit testing/integration tests with Jest,"4.2
(99 ratings)","Learn to build a full CRUD REST API with Nodejs using TDD in Jest in JavaScript ES6, with unit test and integration test | By Stefan Hyltoft",62 lectures,Beginner,3 hours
5e4117e170dfe123d09ba8d7,Break Away: Programming And Coding Interviews,"4.6
(772 ratings)","A course that teaches pointers, linked lists, general programming, algorithms and recursion like no one else | By Loony Corn",84 lectures,All Levels,20 hours
5e4117e170dfe123d09ba8d8,"Asynchronous JavaScript: Promises, Callbacks, Async Await","4.6
(399 ratings)","Become an expert in Asynchronous JavaScript: Promises, Callbacks, Async Await, Event Loop, etc. | By Viktor Pyskunov",40 lectures,Beginner,3 hours
5e4117e170dfe123d09ba8d9,Data Structures and Algorithms Through C# In Depth,"4.0
(664 ratings)",Data Structures and Algorithms in C# programming for coding interviews questions. Linked list/Recursion/Trees/Hashing | By Deepali Srivastava,146 lectures,All Levels,10.5 hours
5e4117e170dfe123d09ba8da,Git Going Fast: One Hour Git Crash Course,"4.3
(5,284 ratings)","Learn the key concepts and basic workflow for Git and GitHub with this easy to follow, top rated, bootcamp-style course! | By Jason Taylor",32 lectures,Beginner,1.5 hours
5e4117e170dfe123d09ba8db,Your Second JavaScript Course,"4.4
(28 ratings)","Learn ES6 new syntaxes, fill up JS knowledge loopholes, understand how JS works under the hood and win job interviews | By OnlyKiosk Tech",198 lectures,Intermediate,9.5 hours
5e4117e170dfe123d09ba8dc,ISO 27001 Cybersecurity manager. Guidelines.,"4.5
(294 ratings)",Application of ISO/IEC 27001 for cybersecurity. Understand and apply the requirements for a cybersecurity program. | By Cristian Vlad Lupa,48 lectures,Beginner,4 hours
5e4117e170dfe123d09ba8dd,C# Advanced Topics - The Next Logical Step,"4.5
(294 ratings)","Learn advanced topics of the C# language like LINQ, Lambda, Extension Methods, Generics, Delegates, Events and more! | By Tod Vachev",43 lectures,Intermediate,3 hours
5e4117e170dfe123d09ba8de,Mastering Hyperledger Chaincode Development using GoLang,"4.3
(121 ratings)",Learn to use GoLang Chaincode API and Fabric Node SDK to design and develop Fabric applications from end-to-end | By Rajeev Sakhuja,109 lectures,Beginner,8.5 hours
5e4117e170dfe123d09ba8df,Rigging A Character For 3D Animation In Unreal Engine 4,"3.7
(114 ratings)",'Allright Rig 1.3' Rigging & Animation Plugin Included. Rigged (The Dweller) Character Included. Complete UE4 Project. | By Michael Ricks,44 lectures,All Levels,4.5 hours
5e4117e170dfe123d09ba8e0,Data Structures and Algorithms In Java,"4.1
(466 ratings)",Data Structures and Algorithms in Java programming for coding interview questions. Linked list/Recursion/Trees/Hashing | By Deepali Srivastava,146 lectures,All Levels,10.5 hours
5e4117e170dfe123d09ba8e1,WebServices/API Testing by SoapUI-Groovy|Real-time API|23+hr,"4.4
(694 ratings)","Detailed Groovy + Certification Coverage + Soapui tutorial, Rest API Testing, Soap UI Free & Pro | By T World",219 lectures,All Levels,25.5 hours
5e4117e170dfe123d09ba8e2,PostgreSQL Database Administration (DBA) for Beginners,"3.8
(187 ratings)",Learn Practical Database Administration | By Bluelime Learning Solutions,112 lectures,Beginner,11.5 hours
5e4117e170dfe123d09ba8e3,Modern JavaScript The Complete Course - Build +15 Projects,"4.6
(321 ratings)","Learn JavaScript the most popular language for Web Development - Includes ES6, React & NodeJS & +15 Complete Projects! | By Juan Pablo De la torre Valdez",312 lectures,All Levels,28 hours
5e4117e170dfe123d09ba8e4,YOLO v3 - Robust Deep Learning Object Detection in 1 hour,"3.7
(148 ratings)",The Complete Guide to Creating your own Custom AI Object Detection. Learn the Full Workflow - From Training to Inference | By Augmented Startups,20 lectures,Intermediate,2.5 hours
5e4117e170dfe123d09ba8e5,Creating a Responsive HTML Email,"4.1
(588 ratings)","Create attractive, responsive, HTML Emails, that work in over 30 combinations of the most commonly used email clients. | By Chris Converse",34 lectures,All Levels,1.5 hours
5e4117e170dfe123d09ba8e6,17 Beginner C# Walkthrough Projects step by step,"4.0
(386 ratings)",Learn how to code in C# by building 17 projects | By Bluelime Learning Solutions,185 lectures,Beginner,17 hours
5e4117ed70dfe123d09ba8e7,Unit Testing .Net Core 3 Applications with xUnit .net & MOQ,"4.2
(266 ratings)","Mocking Techniques, Test Driven Development (TDD), and Unit Testing Legacy Code with xUnit.NET + Interview Questions | By Aref K.",39 lectures,All Levels,3.5 hours
5e4117ed70dfe123d09ba8e8,Programming for Complete Beginners in C#,"4.6
(1,757 ratings)","Learning to code C#? We have provided HD video lectures, live coding sessions, and nearly 100 exercises to learn on! | By Eric Wise",48 lectures,Beginner,6.5 hours
5e4117ed70dfe123d09ba8e9,Make a Match-Three Puzzle Game in Unity,"4.6
(577 ratings)",Make a match-three game from scratch! | By Wilmer Lin,106 lectures,Intermediate,16 hours
5e4117ed70dfe123d09ba8ea,React Styled Components Tutorial and Project Course,"4.6
(136 ratings)",Step by Step Learn Styled-Components and Create Interesting Project | By John Smilga,58 lectures,Beginner,7 hours
5e4117ed70dfe123d09ba8eb,SwiftUI Masterclass: iOS 13 App Development with Swift 5,"4.7
(36 ratings)",From Totally Beginner to Advanced iOS App Developer with this Complete iOS 13 SwiftUI Development Course (2020 Edition) | By Robert Petras,67 lectures,All Levels,6.5 hours
5e4117ed70dfe123d09ba8ec,Master Shopify Development with Liquid,"4.3
(37 ratings)","Learn everything from Shopify Partner's Account, Theme Customizable, and creating Sections and Templates using Liquid | By Iskandar Kurbanov",18 lectures,All Levels,3.5 hours
5e4117ed70dfe123d09ba8ed,The Bubble Beginners Bootcamp (2019) - Visual Programming,"4.8
(99 ratings)",The only course you need to get up and running with Bubble visual programming as quickly as possible. | By Gregory John,48 lectures,Beginner,10.5 hours
5e4117ed70dfe123d09ba8ee,R Data Pre-Processing & Data Management - Shape your Data!,"4.3
(391 ratings)",Learn how to prepare your data for great analytics in R. | By R-Tutorials Training,64 lectures,All Levels,6.5 hours
5e4117ed70dfe123d09ba8ef,Spring Core Advanced - Beyond the Basics,"4.1
(445 ratings)",Enterprise class use of Spring Framework 4 and Spring Boot | By John Thompson,63 lectures,Intermediate,6 hours
